Dress Code,Name,Price,Material,Color,Description,Brand,url,Category,isAvailable
kt18404-off-white-2pc,KT18404 ,2200,Khaddar,Off-White,Digital Printed Khaddar Front 1.25mDigital Printed Khaddar Back 1.25mDigital Printed Khaddar Sleeves 0.5mEmbroidered Shalwar 2.5m,Khaadi,https://www.khaadi.com/pk/kt18404-off-white-2pc.html,unstitched,
kt18404-blue-2pc,KT18404 ,2200,Khaddar,Blue,Digital Printed Khaddar Front 1.25mDigital Printed Khaddar Back 1.25mDigital Printed Khaddar Sleeves 0.5mEmbroidered Shalwar 2.5m,Khaadi,https://www.khaadi.com/pk/kt18404-blue-2pc.html,unstitched,
kt18403-green-2pc,KT18403 ,2200,Khaddar,Green,Front Khaddar Printed 1.25mBack & Sleeves Khaddar Printed 2.0mEmbroidered Shalwar 2.5m,Khaadi,https://www.khaadi.com/pk/kt18403-green-2pc.html,unstitched,
kn18408-black-2pc,KN18408 ,2500,Khaddar,Black,Front Khaddar Print Embroidered 1.25mBack & Sleeves Khaddar Printed 2.0mEmbroidered Shalwar 2.5m,Khaadi,https://www.khaadi.com/pk/kn18408-black-2pc.html,unstitched,
kn18405-pink-2pc,KN18405 ,2500,Khaddar,Pink,Front & Back Khaddar Printed 2.5mSleeves Khaddar Print Embroidered 0.75mEmbroidered Shalwar 2.5m,Khaadi,https://www.khaadi.com/pk/kn18405-pink-2pc.html,unstitched,
kn18405-green-2pc,KN18405 ,2500,Khaddar,Green,Front & Back Khaddar Printed 2.5mSleeves Khaddar Print Embroidered 0.75mEmbroidered Shalwar 2.5m,Khaadi,https://www.khaadi.com/pk/kn18405-green-2pc.html,unstitched,
kn18404-black-2pc,KN18404 ,2500,Khaddar,Black,Printed Khaddar Kameez 3.0mEmbroidered Shalwar 2.5mEmbroidered Kora Patti,Khaadi,https://www.khaadi.com/pk/kn18404-black-2pc.html,unstitched,
kn18404-pink-2pc,KN18404 ,2500,Khaddar,Pink,Printed Khaddar Kameez 3.0mEmbroidered Shalwar 2.5mEmbroidered Kora Patti,Khaadi,https://www.khaadi.com/pk/kn18404-pink-2pc.html,unstitched,
kn18404-green-2pc,KN18404 ,2500,Khaddar,Green,Printed Khaddar Kameez 3.0mEmbroidered Shalwar 2.5mEmbroidered Kora Patti,Khaadi,https://www.khaadi.com/pk/kn18404-green-2pc.html,unstitched,
kn18403-green-2pc,KN18403 ,2500,Khaddar,Green,Front & Back Khaddar Print Embroidered 2.5mSleeves Khaddar Printed 0.75mEmbroidered Shalwar 2.5m,Khaadi,https://www.khaadi.com/pk/kn18403-green-2pc.html,unstitched,
kn18401-blue-2pc,KN18401 ,2500,Khaddar,Blue,Front & Back Khaddar Printed 2.5mSleeves Khaddar Print Embroidered 0.75mEmbroidered Shalwar 2.5m,Khaadi,https://www.khaadi.com/pk/kn18401-blue-2pc.html,unstitched,
kk18403-blue-3pc,KK18403 ,3500,Khaddar,Blue,Front Khaddar Print Embroidered 1.25mBack Khaddar Printed 1.25mSleeves Khaddar Printed 0.5mPrinted Chiffon Dupatta 2.5mEmbroidered Shalwar 2.5m,Khaadi,https://www.khaadi.com/pk/kk18403-blue-3pc.html,unstitched,
kk18402-mustard-3pc,KK18402 ,3500,Khaddar,Mustard,Front Khaddar Print Embroidered 1.25mBack Khaddar Printed 1.25mSleeves Khaddar Printed 0.5mPrinted Chiffon Dupatta 2.5mEmbroidered Shalwar 2.5m,Khaadi,https://www.khaadi.com/pk/kk18402-mustard-3pc.html,unstitched,
kj18411-pink-2pc,KJ18411 ,1500,Khaddar,Pink,Front & Back Khaddar Printed 2.25mSleeves Khaddar Printed 1.0mShalwar 2.5m,Khaadi,https://www.khaadi.com/pk/kj18411-pink-2pc.html,unstitched,
ki18413-blue-2pc,KI18413 ,2200,Khaddar,Blue,Front Khaddar Print Embroidered 1.25mBack Khaddar Printed  1.25mSleeves Khaddar Printed  0.5mShalwar 2.5m,Khaadi,https://www.khaadi.com/pk/ki18413-blue-2pc.html,unstitched,
ki18413-green-2pc,KI18413 ,2200,Khaddar,Green,Front Khaddar Print Embroidered 1.25mBack Khaddar Printed  1.25mSleeves Khaddar Printed  0.5mShalwar 2.5m,Khaadi,https://www.khaadi.com/pk/ki18413-green-2pc.html,unstitched,
ki18412-black-2pc,KI18412 ,2200,Khaddar,Black,Front Khaddar Printed 1.25mBack Khaddar Printed 1.25mSleeves Khaddar Print Embroidered 0.5mShalwar 2.5m,Khaadi,https://www.khaadi.com/pk/ki18412-black-2pc.html,unstitched,
ki18411-brown-2pc,KI18411 ,2200,Khaddar,Brown,Front Khaddar Printed 1.25mBack Khaddar Printed 1.25mSleeves Khaddar Print Embroidered 0.5mShalwar 2.5m,Khaadi,https://www.khaadi.com/pk/ki18411-brown-2pc.html,unstitched,
ki18409-yellow-2pc,KI18409 ,2200,Khaddar,Yellow,Front Khaddar Print Embroidered 1.25mBack Khaddar Printed  1.25mSleeves Khaddar Printed  0.5mShalwar 2.5m,Khaadi,https://www.khaadi.com/pk/ki18409-yellow-2pc.html,unstitched,
ki18409-pink-2pc,KI18409 ,2200,Khaddar,Pink,Front Khaddar Print Embroidered 1.25mBack Khaddar Printed  1.25mSleeves Khaddar Printed  0.5mShalwar 2.5m,Khaadi,https://www.khaadi.com/pk/ki18409-pink-2pc.html,unstitched,
ki18408-green-2pc,KI18408 ,2200,Khaddar,Green,Front Khaddar Print Embroidered 1.25mBack Khaddar Printed  1.25mSleeves Khaddar Printed  0.5mShalwar 2.5m,Khaadi,https://www.khaadi.com/pk/ki18408-green-2pc.html,unstitched,
ki18406-pink-2pc,KI18406 ,2200,Khaddar,Pink,Front & Back Khaddar Print Embroidered 2.25mSleeves Khaddar Printed 1.0mShalwar 2.5m,Khaadi,https://www.khaadi.com/pk/ki18406-pink-2pc.html,unstitched,
ki18406-green-2pc,KI18406 ,2200,Khaddar,Green,Front & Back Khaddar Print Embroidered 2.25mSleeves Khaddar Printed 1.0mShalwar 2.5m,Khaadi,https://www.khaadi.com/pk/ki18406-green-2pc.html,unstitched,
ki18405-yellow-2pc,KI18405 ,2200,Khaddar,Yellow,Front & Back Khaddar Print Embroidered 2.25mSleeves Khaddar Printed 1.0mShalwar 2.5m,Khaadi,https://www.khaadi.com/pk/ki18405-yellow-2pc.html,unstitched,
ki18405-black-2pc,KI18405 ,2200,Khaddar,Black,Front & Back Khaddar Print Embroidered 2.25mSleeves Khaddar Printed 1.0mShalwar 2.5m,Khaadi,https://www.khaadi.com/pk/ki18405-black-2pc.html,unstitched,
ki18404-turquoise-2pc,KI18404 ,2200,Khaddar,Turquoise,Front & Back Khaddar Print Embroidered 2.25mSleeves Khaddar Printed 0.75mShalwar 2.5m,Khaadi,https://www.khaadi.com/pk/ki18404-turquoise-2pc.html,unstitched,
ki18403-green-2pc,KI18403 ,2200,Khaddar,Green,Front & Back Khaddar Print Embroidered 2.25mSleeves Khaddar Printed 1.0mShalwar 2.5m,Khaadi,https://www.khaadi.com/pk/ki18403-green-2pc.html,unstitched,
ki18402-blue-2pc,KI18402 ,2200,Khaddar,Blue,Front & Back Khaddar Print Embroidered 2.25mSleeves Khaddar Printed 0.75mShalwar 2.5m,Khaadi,https://www.khaadi.com/pk/ki18402-blue-2pc.html,unstitched,
ki18402-brown-2pc,KI18402 ,2200,Khaddar,Brown,Front & Back Khaddar Print Embroidered 2.25mSleeves Khaddar Printed 0.75mShalwar 2.5m,Khaadi,https://www.khaadi.com/pk/ki18402-brown-2pc.html,unstitched,
kb18409-green-3pc,KB18409 ,2800,Khaddar,Green,Digital Printed Khaddar Front 1.2mDigital Printed Khaddar Back 1.2mDigital Print Embroidered Khaddar Sleeves 0.5mDigital Printed Khaddar Dupatta  2.5mShalwar 2.5m,Khaadi,https://www.khaadi.com/pk/kb18409-green-3pc.html,unstitched,
kb18407-yellow-3pc,KB18407 ,2800,Khaddar,Yellow,Print Embroidered Khaddar Kameez 3.25mPrinted Khaddar Dupatta 2.5mShalwar  2.5m,Khaadi,https://www.khaadi.com/pk/kb18407-yellow-3pc.html,unstitched,
kb18407-blue-3pc,KB18407 ,2800,Khaddar,Blue,Print Embroidered Khaddar Kameez 3.25mPrinted Khaddar Dupatta 2.5mShalwar  2.5m,Khaadi,https://www.khaadi.com/pk/kb18407-blue-3pc.html,unstitched,
kb18402-grey-3pc,KB18402 ,2800,Khaddar,Grey,Digital Print Embroidered Khaddar Front 1.2mDigital Printed Khaddar Back 1.2mDigital Print Embroidered Khaddar Sleeves 0.5mDigital Printed Khaddar Dupatta 2.5mShalwar 2.5m,Khaadi,https://www.khaadi.com/pk/kb18402-grey-3pc.html,unstitched,
ja18415-yellow-3pc,JA18415 ,3600,Jacquard,Yellow,JACQUARD SHIRT 3.25m - JACQUARD DUPATTA 2.5m - SHALWAR 2.5m,Khaadi,https://www.khaadi.com/pk/ja18415-yellow-3pc.html,unstitched,
ja18411-green-3pc,JA18411 ,3600,Jacquard,Green,JACQUARD SHIRT 3.25m - JACQUARD DUPATTA 2.5m - SHALWAR 2.5m,Khaadi,https://www.khaadi.com/pk/ja18411-green-3pc.html,unstitched,
ja18410-pink-3pc,JA18410 ,3600,Jacquard,Pink,Jacquard Shirt 3.25mJacquard Dupatta 2.5mShalwar 2.5m,Khaadi,https://www.khaadi.com/pk/ja18410-pink-3pc.html,unstitched,
ja18407-black-3pc,JA18407 ,3600,Jacquard,Black,Jacquard Shirt 3.25mJacquard Dupatta 2.5mShalwar 2.5m,Khaadi,https://www.khaadi.com/pk/ja18407-black-3pc.html,unstitched,
ja18406-pink-3pc,JA18406 ,3600,Jacquard,Pink,JACQUARD SHIRT 3.25m - JACQUARD DUPATTA 2.5m - SHALWAR 2.5m,Khaadi,https://www.khaadi.com/pk/ja18406-pink-3pc.html,unstitched,
ja18403-yellow-3pc,JA18403 ,3600,Jacquard,Yellow,JACQUARD SHIRT 3.25m - JACQUARD DUPATTA 2.5m - SHALWAR 2.5m,Khaadi,https://www.khaadi.com/pk/ja18403-yellow-3pc.html,unstitched,
ja18401-beige-3pc,JA18401 ,3600,Jacquard,Beige,JACQUARD SHIRT 3.25m - JACQUARD DUPATTA 2.5m - SHALWAR 2.5m,Khaadi,https://www.khaadi.com/pk/ja18401-beige-3pc.html,unstitched,
chi18403-blue-2pc,CHI18403 ,2500,Cross Hatch,Blue,CROSS HATCH EMBROIDERED SHIRT 3.25m - SHALWAR 2.5m,Khaadi,https://www.khaadi.com/pk/chi18403-blue-2pc.html,unstitched,
nn18403-orange-2pc,NN18403 ,2100,NULL,Orange,"Jacquard Embroidered Shirt 3.25M - Embroidered Shalwar 2.5M
",Khaadi,https://www.khaadi.com/pk/nn18403-orange-2pc.html,unstitched,
ca18402-beige-3pc,CA18402 ,2200,Cambric,Beige,Front Cambric Printed 1.25mBack & Sleeves Cambric Printed 2.0mPrinted Cambric Dupatta 2.5mShalwar 2.5m,Khaadi,https://www.khaadi.com/pk/ca18402-beige-3pc.html,unstitched,
ca18402-blue-3pc,CA18402 ,2200,Cambric,Blue,Front Cambric Printed 1.25mBack & Sleeves Cambric Printed 2.0mPrinted Cambric Dupatta 2.5mShalwar 2.5m,Khaadi,https://www.khaadi.com/pk/ca18402-blue-3pc.html,unstitched,
ca18401-green-3pc,CA18401 ,2200,Cambric,Green,Front & Sleeves Cambric Printed 2.0mBack Cambric Printed 1.25mPrinted Cambric Dupatta 2.5mShalwar 2.5m,Khaadi,https://www.khaadi.com/pk/ca18401-green-3pc.html,unstitched,
ca18401-red-3pc,CA18401 ,2200,Cambric,Red,Front & Sleeves Cambric Printed 2.0mBack Cambric Printed 1.25mPrinted Cambric Dupatta 2.5mShalwar 2.5m,Khaadi,https://www.khaadi.com/pk/ca18401-red-3pc.html,unstitched,
cj18402-off-white-2pc,CJ18402 ,1500,Cambric,Off-White,Null,Khaadi,https://www.khaadi.com/pk/cj18402-off-white-2pc.html,unstitched,
p18301-white-3pc,P18301 ,7000,Chiffon,White,Chiffon Shirt Embroidered 3.0mPrinted Satin Silk PattiChiffon Dupatta 2.5mShalwar 2.5m,Khaadi,https://www.khaadi.com/pk/p18301-white-3pc.html,unstitched,
hh18302-turquoise-3pc,HH18302 ,3500,Lawn,Turquoise,Front & Sleeves Lawn Embroidered 2.0mBack Satin Printed 1.25mTissue Silk Dupatta 2.5mShalwar 2.5m,Khaadi,https://www.khaadi.com/pk/hh18302-turquoise-3pc.html,unstitched,
r18304-blue-3pc,R18304 ,3500,Lawn,Blue,Front Lawn Print Embroidered 1.25mBack & Sleeves Lawn Printed 2.0mPrinted Chiffon Dupatta 2.5mShalwar 2.5m,Khaadi,https://www.khaadi.com/pk/r18304-blue-3pc.html,unstitched,
k18308-red-3pc,K18308 ,3500,Lawn,Red,Front & Back Lawn Printed 2.5mSleeves Lawn Printed Embroidered 0.75mEmbroidered Shalwar 2.5mPrinted Chiffon Dupatta 2.5m,Khaadi,https://www.khaadi.com/pk/k18308-red-3pc.html,unstitched,
k18306-green-3pc,K18306 ,3500,Lawn,Green,Front & Back Lawn Printed 2.5mSleeves Lawn Printed Embroidered 0.75mEmbroidered Shalwar 2.5mPrinted Chiffon Dupatta 2.5m,Khaadi,https://www.khaadi.com/pk/k18306-green-3pc.html,unstitched,
k18306-blue-3pc,K18306 ,3500,Lawn,Blue,Front & Back Lawn Printed 2.5mSleeves Lawn Printed Embroidered 0.75mEmbroidered Shalwar 2.5mPrinted Chiffon Dupatta 2.5m,Khaadi,https://www.khaadi.com/pk/k18306-blue-3pc.html,unstitched,
lcc18202-beige-3pc,LCC18202 ,13000,Cotton Net,Beige,Embroidered Cotton Net Shirt 4.0mDyed Inner Shirt 2.5mTissue Silk Dupatta 2.5mCotton Satin Shalwar 2.5mEmbroidered Organza,Khaadi,https://www.khaadi.com/pk/lcc18202-beige-3pc.html,unstitched,
f18205-yellow-3pc,F18205 ,7500,Lawn,Yellow,Embroidered Lawn Shirt 1.25mPrinted Lawn Shirt 2.0mLawn Shalwar 2.5mEmbroidered Chiffon Dupatta 2.5m,Khaadi,https://www.khaadi.com/pk/f18205-yellow-3pc.html,unstitched,
ctdspe19105-green,Embellished Satin Jacket ,4000,NULL,Green,Embellished Satin Jacket.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/ctdspe19105-green.html,pret,
ctdspe19104-blue,High-Low Kurta ,4000,NULL,Blue,Printed satin high-low kurta with zip closure on the neckline.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/ctdspe19104-blue.html,pret,
ctdspe19103-red,Embroidered Satin Kurta ,4000,NULL,Red,Embellished Satin kurta.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/ctdspe19103-red.html,pret,
ctdspe19103-black,Embroidered Satin Kurta ,4000,NULL,Black,Embellished Satin kurta.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/ctdspe19103-black.html,pret,
ctdspe19101-yellow,Embellished Satin Kurta ,4000,NULL,Yellow,Embellished Satin kurta.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/ctdspe19101-yellow.html,pret,
wtp19e14-pink,Collar Neck Kurta ,2300,NULL,Pink,Printed long kurta with button detailing on the neckline.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/wtp19e14-pink.html,pret,
wtp19e14-green,Collar Neck Kurta ,2300,NULL,Green,Printed long kurta with button detailing on the neckline.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/wtp19e14-green.html,pret,
wtp19e12-blue,Embroidered Kurta ,2300,NULL,Blue,Embroidered kurta with side pockets.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/wtp19e12-blue.html,pret,
wtp19e12-beige,Embroidered Kurta ,2300,NULL,Beige,Embroidered kurta with side pockets.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/wtp19e12-beige.html,pret,
kdpe19103-blue,Printed Satin Kurta with Dupatta ,5500,NULL,Blue,Printed satin kurta with button detailing on the neckline paired with dupatta.The model is wearing size 8.Model Height: 168cm / 5 feet 5 inches.,Khaadi,https://www.khaadi.com/pk/kdpe19103-blue.html,pret,
kdpe19103-green,Printed Satin Kurta with Dupatta ,5500,NULL,Green,Printed satin kurta with button detailing on the neckline paired with dupatta.The model is wearing size 8.Model Height: 168cm / 5 feet 5 inches.,Khaadi,https://www.khaadi.com/pk/kdpe19103-green.html,pret,
kdpe19102-yellow,Embellished Satin Kurta with Dupatta ,5500,NULL,Yellow,Embellished satin kurta with dupatta.The model is wearing size 8.Model Height: 168cm / 5 feet 5 inches.,Khaadi,https://www.khaadi.com/pk/kdpe19102-yellow.html,pret,
kdpe19101-green,Printed Satin Kurta with Dupatta ,5500,NULL,Green,Printed satin kurta with button detailing on the neckline paired with dupatta.The model is wearing size 8.Model Height: 168cm / 5 feet 5 inches.,Khaadi,https://www.khaadi.com/pk/kdpe19101-green.html,pret,
kdp19104-purple,Printed Kurta with Dupatta ,3400,NULL,Purple,Printed kurta with tassel detailing on the neckline paired with dupatta.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/kdp19104-purple.html,pret,
kdp19103-pink,Printed Kurta with Dupatta ,3400,NULL,Pink,Printed kurta with tassel detailing on the neckline paired with dupatta.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/kdp19103-pink.html,pret,
kdp19103-green,Printed Kurta with Dupatta ,3400,NULL,Green,Printed kurta with tassel detailing on the neckline paired with dupatta.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/kdp19103-green.html,pret,
kdp19102-green,Printed Kurta with Dupatta ,3400,NULL,Green,Printed kurta with tassel detailing on the neckline paired with dupatta.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/kdp19102-green.html,pret,
etpe19137-pink,Embroidered Kurta ,3300,NULL,Pink,Embroidered kurta with button detailing on the neckline.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/etpe19137-pink.html,pret,
etpe19136-blue,Embroidered Overlap Kurta ,3300,NULL,Blue,Embroidered Overlap Kurta.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/etpe19136-blue.html,pret,
etpe19135-red,Embroidered Kurta ,3300,NULL,Red,Embroidered Kurta.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/etpe19135-red.html,pret,
etpe19135-black,Embroidered Kurta ,3300,NULL,Black,Embroidered Kurta.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/etpe19135-black.html,pret,
etpe19134-blue,Embroidered Overlap Kurta ,3300,NULL,Blue,Embroidered Overlap Kurta with fringe finish on the neckline.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/etpe19134-blue.html,pret,
etpe19134-maroon,Embroidered Overlap Kurta ,3300,NULL,Maroon,Embroidered Overlap Kurta with fringe finish on the neckline.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/etpe19134-maroon.html,pret,
etp19136-blue,High-Low Kurta ,2300,NULL,Blue,High-low printed kurta.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/etp19136-blue.html,pret,
etp19135-blue,Printed Kurta ,2300,NULL,Blue,Printed kurta with tassel detailing on neckline.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/etp19135-blue.html,pret,
etp19135-pink,Printed Kurta ,2300,NULL,Pink,Printed kurta with tassel detailing on neckline.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/etp19135-pink.html,pret,
etp19134-blue,Printed Kurta ,2300,NULL,Blue,Printed kurta with button detailing on the neckline.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/etp19134-blue.html,pret,
etp19134-pink,Printed Kurta ,2300,NULL,Pink,Printed kurta with button detailing on the neckline.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/etp19134-pink.html,pret,
etp19133-blue,Printed Kurta ,2300,NULL,Blue,Printed Kurta with button detailing on the neckline.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/etp19133-blue.html,pret,
etp19133-grey,Printed Kurta ,2300,NULL,Grey,Printed Kurta with button detailing on the neckline.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/etp19133-grey.html,pret,
etp19132-pink,High-Low Kurta ,2300,NULL,Pink,Printed high-low kurta.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/etp19132-pink.html,pret,
etp19132-beige,High-Low Kurta ,2300,NULL,Beige,Printed high-low kurta.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/etp19132-beige.html,pret,
etp19131-beige,Long Printed Kurta ,2300,NULL,Beige,Long printed kurta with button detailing on the neckline.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/etp19131-beige.html,pret,
ctp18402-grey,Printed Top ,2000,Cambric,Grey,Printed Button-Down Top.,Khaadi,https://www.khaadi.com/pk/ctp18402-grey.html,pret,
ete19113-blue,Long Embroidered Angrakha ,4500,Cotton,Blue,Long Fully Embroidered Panel Angrakha With Tassel String On The Side.The Model is wearing size 8. Model Height: 168cm / 5 feet 6 inches,Khaadi,https://www.khaadi.com/pk/ete19113-blue.html,pret,
ete19112-white,Embroidered Panel Kurta ,4500,Cotton,White,Fully Embroidered Panel Kurta With Side Pockets And Tassel Button Detailing On The Neckline.The Model is wearing size 8. Model Height: 168cm / 5 feet 6 inches,Khaadi,https://www.khaadi.com/pk/ete19112-white.html,pret,
ete19113-blue,Long Embroidered Angrakha ,4500,Cotton,Blue,Long Fully Embroidered Panel Angrakha With Tassel String On The Side.The Model is wearing size 8. Model Height: 168cm / 5 feet 6 inches,Khaadi,https://www.khaadi.com/pk/ete19113-blue.html,pret,
ete19112-white,Embroidered Panel Kurta ,4500,Cotton,White,Fully Embroidered Panel Kurta With Side Pockets And Tassel Button Detailing On The Neckline.The Model is wearing size 8. Model Height: 168cm / 5 feet 6 inches,Khaadi,https://www.khaadi.com/pk/ete19112-white.html,pret,
ete19111-mustard,Embroidered Panel Kurta ,4500,Cotton,Mustard,Fully Embroidered Panel Kurta With Tassel Button Detailing On The Neckline.The Model is wearing size 8. Model Height: 168cm / 5 feet 6 inches,Khaadi,https://www.khaadi.com/pk/ete19111-mustard.html,pret,
ete19110-pink,Embroidered Panel Kurta ,4500,Cotton,Pink,Fully Embroidered Kurta With Side Pockets And Fringe Detailing On The Hemline Plus Sleeves.The Model is wearing size 8. Model Height: 168cm / 5 feet 6 inches,Khaadi,https://www.khaadi.com/pk/ete19110-pink.html,pret,
ete19109-blue,Embroidered Panel Kurta ,4500,Cotton,Blue,Fully Embroidered Kurta With Pearl Button Detailing On The Neckline And Sleeves.The Model is wearing size 8. Model Height: 168cm / 5 feet 6 inches,Khaadi,https://www.khaadi.com/pk/ete19109-blue.html,pret,
etspe19125-mustard,Embellished Satin Kurta ,4000,Sateen,Mustard,Straight embellished satin kurta with side slit on the sleeves.The model is wearing size 8.Model Height: 167cm / 5 feet 5 inches.,Khaadi,https://www.khaadi.com/pk/etspe19125-mustard.html,pret,
etspe19123-green,Embellished Long Satin Kurta ,4000,Sateen,Green,Long Satin Kurta With Embellishment On The Sleeves.The Model is wearing size 8. Model Height: 167cm / 5 feet 5 inches.,Khaadi,https://www.khaadi.com/pk/etspe19123-green.html,pret,
etspe19122-yellow,Front Open Embellished Satin Kurta ,4000,Sateen,Yellow,Embellished front open satin kurta.The model is wearing size 8.Model Height: 167cm / 5 feet 5 inches.,Khaadi,https://www.khaadi.com/pk/etspe19122-yellow.html,pret,
etspe19121-pink,Embellished Satin Kurta ,4000,Sateen,Pink,Straight embellished kurta with bow tie sleeves.The model is wearing size 8.Model Height: 167cm / 5 feet 5 inches.,Khaadi,https://www.khaadi.com/pk/etspe19121-pink.html,pret,
etspe19121-grey,Embellished Satin Kurta ,4000,Sateen,Grey,Straight Embellished Kurta With Bow Tie Sleeves.The Model is wearing size 8.Model Height: 167cm / 5 feet 5 inches.,Khaadi,https://www.khaadi.com/pk/etspe19121-grey.html,pret,
etdp19150-brown,A-Line Printed Kurta ,2300,Cotton,Brown,A-line printed kurta.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/etdp19150-brown.html,pret,
etdp19147-orange,Collar Neck Kurta ,2300,Cotton,Orange,Straight printed collar neck kurta with button detailing on the neckline and sleeves.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/etdp19147-orange.html,pret,
kde19108-green,Embroidered Kurta with Dupatta ,5500,Cotton,Green,A-Line Embroidered Kurta With Button Finish On The Neckline. The Kurta Comes With A Printed Dupatta.The Model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/kde19108-green.html,pret,
kde19105-black,Embroidered Kurta with Dupatta ,5500,Cotton,Black,A-Line Embroidered Kurta With Button Detailing On The Neckline. The Kurta Comes With A Printed Dupatta.The Model is wearing size 8.Model Height: 167cm / 5 feet 5 inches,Khaadi,https://www.khaadi.com/pk/kde19105-black.html,pret,
ctp19109-blue,Printed Kurta ,2300,NULL,Blue,Printed Kurta,Khaadi,https://www.khaadi.com/pk/ctp19109-blue.html,pret,
ctp19108-green,Printed Kurta ,2300,NULL,Green,Printed Kurta,Khaadi,https://www.khaadi.com/pk/ctp19108-green.html,pret,
ctp19108-blue,Printed Kurta ,2300,NULL,Blue,Printed Kurta,Khaadi,https://www.khaadi.com/pk/ctp19108-blue.html,pret,
ctp19107-blue,Printed Kurta ,2300,NULL,Blue,Printed Kurta,Khaadi,https://www.khaadi.com/pk/ctp19107-blue.html,pret,
ctp19107-black,Printed Kurta ,2300,NULL,Black,Printed Kurta,Khaadi,https://www.khaadi.com/pk/ctp19107-black.html,pret,
ctp19106-red,Printed Kurta ,2300,NULL,Red,Printed Kurta,Khaadi,https://www.khaadi.com/pk/ctp19106-red.html,pret,
ctp19106-blue,Straight Printed Kurta ,2300,NULL,Blue,Straight Printed Kurta With Zip Detailing On The Front.The Model is wearing size 8. Model Height: 167cm / 5 feet 5 inches.,Khaadi,https://www.khaadi.com/pk/ctp19106-blue.html,pret,
ete19120-yellow,Embroidered Kurta ,3500,NULL,Yellow,Embroidered Kurta,Khaadi,https://www.khaadi.com/pk/ete19120-yellow.html,pret,
ete19120-blue,Embroidered Kurta ,3500,NULL,Blue,Embroidered Kurta With Pearl Detailing On The Neckline.The Model is wearing size 8.Model Height: 168cm / 5 feet 6 inches,Khaadi,https://www.khaadi.com/pk/ete19120-blue.html,pret,
ete19118-green,A-line Embroiderd Kurta ,3500,NULL,Green,A-Line Embroidered Kurta.The Model is wearing size 8.Model Height: 168cm / 5 feet 6 inches,Khaadi,https://www.khaadi.com/pk/ete19118-green.html,pret,
